Geo_Type_Name,Start_Date,Data_Value
UHF42,06/01/2010,32.54
UHF42,06/01/2011,31.24
UHF42,06/01/2016,32.46
UHF42,06/01/2010,16.02
UHF42,12/01/2015,20.9
UHF42,06/01/2016,12.73
UHF42,12/01/2020,18.62
UHF42,06/01/2011,8.54
UHF42,06/01/2010,9.5
UHF42,12/01/2008,14.71
UHF42,06/01/2014,7.39
UHF42,01/01/2015,11.91
UHF42,12/01/2018,14.25
UHF42,12/01/2010,19.48
UHF42,12/01/2008,20.05
UHF42,12/01/2018,18.18
UHF42,01/01/2020,13.16
UHF42,01/02/2012,8.3
UHF42,01/01/2005,26.7
UHF42,01/01/2015,19
UHF42,01/01/2015,4.4
UHF42,12/01/2010,13.5
UHF42,06/01/2014,31.93
UHF42,06/01/2014,31.96
UHF42,06/01/2014,32.26
UHF42,06/01/2014,27.4
UHF42,06/01/2014,30.41
UHF42,06/01/2011,21.19
UHF42,06/01/2010,21.25
UHF42,12/01/2015,25.28
UHF42,06/01/2016,15.94
UHF42,06/01/2016,19.1
UHF42,12/01/2015,26.42
UHF42,12/01/2020,22.81
UHF42,01/02/2012,196.9
UHF42,01/02/2012,33.4
UHF42,01/01/2015,20.5
UHF42,01/01/2015,145.3
UHF42,01/02/2012,36.1
UHF42,01/02/2012,182.4
UHF42,01/01/2015,163.6
UHF42,01/01/2015,34.4
UHF42,01/02/2012,36.5
UHF42,01/02/2012,164.3
UHF42,01/01/2015,28.7
UHF42,01/01/2015,131.3
UHF42,01/02/2012,29
UHF42,01/02/2012,6.4
UHF42,01/01/2015,19.3
UHF42,01/01/2015,5.1
CD,06/01/2018,8.75
CD,06/01/2020,7.26
UHF42,12/01/2009,11.26
UHF42,06/01/2020,7.55
CD,12/01/2011,9.26
CD,12/01/2013,8.69
UHF42,01/02/2012,69.6
UHF42,01/02/2012,9.1
UHF42,01/01/2015,6.6
UHF42,01/01/2015,60.6
UHF42,01/01/2009,74.2
UHF42,01/01/2009,29.8
UHF42,01/01/2009,185.8
UHF42,06/01/2010,26.72
UHF42,12/01/2020,22.24
UHF42,01/02/2012,19.2
UHF42,01/01/2015,21
Borough,01/01/2015,17
UHF42,01/02/2012,16.93
UHF42,01/01/2015,22.8
UHF42,01/02/2012,13.9
UHF42,01/01/2015,19.2
UHF42,01/02/2012,11.39
UHF42,01/02/2012,9.57
UHF42,01/01/2015,12.3
UHF42,12/01/2020,24.12
UHF42,06/01/2014,17
UHF42,01/01/2015,21.27
UHF42,01/01/2015,23.86
UHF42,01/01/2020,15.74
UHF42,12/01/2018,21.57
UHF42,01/01/2020,18.5
UHF42,12/01/2018,25.25
CD,12/01/2011,22.78
CD,12/01/2013,19.42
UHF42,01/01/2015,7.7
UHF42,01/02/2012,4.8
UHF42,01/01/2015,5.3
UHF42,01/02/2012,4
UHF42,01/01/2015,4.1
UHF42,01/02/2012,5.5
UHF42,01/01/2015,4.8
UHF42,01/01/2015,4.6
UHF42,01/02/2012,7.2
UHF42,01/02/2012,4.8
CD,12/01/2011,23.16
CD,12/01/2009,27.74
CD,12/01/2013,20
CD,06/01/2017,13.23
CD,06/01/2018,11.74
CD,06/01/2020,10.3
UHF42,12/01/2011,15.98
CD,06/01/2010,11.62
CD,12/01/2012,10.19
CD,12/01/2009,9.72
CD,06/01/2019,7.78
CD,12/01/2019,7.45
CD,12/01/2009,27.59
CD,12/01/2011,24.36
CD,12/01/2013,20.33
CD,12/01/2016,24.43
CD,06/01/2020,11.85
UHF42,12/01/2009,28.63
UHF42,12/01/2013,22.2
UHF42,06/01/2017,15.73
UHF42,12/01/2016,26.64
UHF42,06/01/2020,13.24
UHF42,12/01/2013,25.1
UHF42,12/01/2016,28.64
UHF42,06/01/2017,19.98
UHF42,06/01/2018,18.4
Borough,06/01/2009,30
Borough,06/01/2017,28.46
UHF42,06/01/2017,29.33
UHF42,06/01/2018,29.64
CD,06/01/2009,27.57
CD,06/01/2017,29.19
CD,06/01/2018,29.43
CD,12/01/2009,25.37
CD,12/01/2011,24.77
CD,12/01/2013,20.73
UHF42,01/01/2015,7
UHF42,01/02/2012,120.8
UHF42,01/01/2015,96.7
UHF42,01/01/2009,3.5
UHF42,01/01/2009,4.5
UHF42,01/01/2009,4.5
UHF42,01/01/2016,1.9
UHF42,01/01/2005,2.3
UHF42,01/01/2005,15.5
UHF42,12/01/2009,10.33
UHF42,12/01/2012,12.17
UHF42,06/01/2015,10.2
UHF42,01/01/2013,0.1
UHF42,01/01/2013,27.8
UHF42,01/01/2013,14.7
UHF42,01/01/2009,25.5
UHF42,01/01/2005,16.5
CD,06/01/2015,6.87
CD,12/01/2019,22.99
CD,06/01/2019,13.58
CD,12/01/2012,22.11
UHF42,12/01/2013,24.53
UHF42,12/01/2013,29.39
UHF42,12/01/2017,27.14
UHF42,12/01/2008,31.39
Citywide,12/01/2011,22.54
Citywide,06/01/2017,13.4
Citywide,06/01/2009,28.1
Citywide,06/01/2018,30.56
Citywide,06/01/2017,29.54
Citywide,06/01/2020,29.84
Citywide,06/01/2020,10.61
Citywide,12/01/2013,18.89
Citywide,12/01/2016,24.12
Citywide,06/01/2018,12.32
Citywide,12/01/2009,24.77
Citywide,06/01/2009,26
Citywide,12/01/2010,28.07
Citywide,12/01/2014,23.74
Citywide,01/01/2021,15.68
Citywide,06/01/2009,18.9
Citywide,12/01/2012,18.83
Citywide,01/01/2017,17.77
Citywide,06/01/2016,13.2
Citywide,12/01/2020,20.9
Citywide,06/01/2010,33.68
Citywide,06/01/2011,33.1
Citywide,06/01/2016,33.82
Citywide,06/01/2010,17.59
Citywide,12/01/2015,22.12
Citywide,06/01/2011,17.14
UHF42,01/01/2021,14.77
UHF42,06/01/2018,29.8
UHF42,06/01/2020,28.49
UHF42,06/01/2020,12.22
CD,12/01/2008,28.57
UHF34,06/01/2010,11.56
UHF42,06/01/2009,26.33
Borough,06/01/2018,26.98
UHF42,06/01/2019,33.42
UHF42,06/01/2019,37.44
UHF42,06/01/2015,27.73
UHF42,06/01/2019,25.72
UHF42,06/01/2015,26.98
UHF42,06/01/2019,24.72
UHF42,06/01/2019,15.43
UHF42,12/01/2019,23.75
UHF42,06/01/2015,32.83
UHF42,06/01/2015,32.14
UHF42,06/01/2019,30.83
Borough,06/01/2019,25.85
UHF42,12/01/2008,21.03
UHF42,12/01/2013,22.68
UHF42,06/01/2009,22.64
Borough,06/01/2009,20.44
UHF42,01/01/2017,21.66
UHF42,06/01/2009,26.46
UHF42,12/01/2010,32.09
UHF42,01/01/2017,17.69
UHF42,06/01/2010,33.38
UHF42,06/01/2016,33.54
Borough,06/01/2016,30.3
Borough,06/01/2011,27.27
UHF42,06/01/2010,31.25
UHF42,06/01/2011,31.12
UHF42,06/01/2016,32.34
Borough,06/01/2010,28.52
Borough,06/01/2011,27.72
UHF42,12/01/2008,25.88
UHF42,12/01/2017,14.41
UHF42,12/01/2013,32.79
UHF42,12/01/2008,41.31
UHF42,01/01/2019,14.5
UHF42,06/01/2010,36.12
Borough,06/01/2011,32.91
Borough,06/01/2010,33.16
Borough,06/01/2011,33.19
Borough,06/01/2011,18.31
UHF42,12/01/2017,33.05
UHF42,12/01/2013,26.89
UHF42,01/01/2019,15.51
UHF42,12/01/2017,29.62
UHF42,12/01/2008,39.62
UHF42,01/01/2019,26.22
UHF42,12/01/2008,47.43
UHF42,01/01/2017,15.64
Borough,01/01/2017,19.35
Borough,12/01/2014,23.92
Borough,12/01/2010,29.66
Borough,06/01/2009,20.14
Borough,12/01/2012,19.92
Borough,12/01/2010,28.19
Borough,06/01/2020,29.69
Borough,06/01/2009,28
UHF42,06/01/2017,32.45
UHF42,06/01/2018,32.96
UHF42,06/01/2020,30.36
Borough,06/01/2017,30.26
UHF42,06/01/2009,27.68
Borough,06/01/2017,28.85
UHF42,12/01/2009,24.61
UHF42,12/01/2011,20.3
UHF42,12/01/2016,22.76
UHF42,06/01/2018,9.05
UHF42,06/01/2020,8.63
Borough,06/01/2017,13.44
CD,12/01/2008,30.68
CD,12/01/2017,26.1
UHF34,06/01/2010,11.83
UHF34,06/01/2011,11.39
UHF42,06/01/2019,23.84
UHF42,06/01/2015,28.98
UHF42,06/01/2019,27.07
CD,12/01/2009,26.53
CD,06/01/2019,14.89
CD,12/01/2019,25.45
UHF42,06/01/2019,27.61
UHF42,06/01/2015,29.93
UHF42,06/01/2015,29.76
UHF42,12/01/2017,24.31
UHF42,01/01/2019,15.36
UHF42,06/01/2009,23.08
UHF42,06/01/2009,17.94
UHF42,12/01/2012,18.37
UHF42,12/01/2010,25.99
UHF42,12/01/2014,23.37
UHF42,06/01/2010,33.96
UHF42,06/01/2016,33.21
UHF42,06/01/2010,30.94
UHF42,06/01/2011,22.21
UHF42,06/01/2010,22.6
UHF42,06/01/2011,17.16
UHF42,06/01/2010,17.86
UHF42,12/01/2015,21.25
UHF42,06/01/2016,14.6
UHF42,12/01/2008,28.26
UHF42,12/01/2008,35.28
UHF42,12/01/2013,36.89
UHF42,12/01/2017,31.91
UHF42,01/01/2019,26.02
UHF42,12/01/2012,23.41
UHF42,12/01/2014,27.03
UHF42,01/01/2017,18.87
UHF42,01/01/2021,15.98
UHF42,06/01/2016,32.31
UHF42,06/01/2016,32.98
UHF42,06/01/2011,31.43
UHF42,06/01/2016,33.28
UHF42,06/01/2011,32.08
UHF42,06/01/2016,32.78
UHF42,06/01/2011,27.52
UHF42,06/01/2010,28.21
UHF42,06/01/2010,31.63
UHF42,06/01/2011,31.46
UHF42,06/01/2010,19.72
UHF42,06/01/2011,18.38
UHF42,12/01/2020,20.94
UHF42,06/01/2011,20.95
UHF42,12/01/2013,26.95
UHF42,01/01/2019,16.26
UHF42,12/01/2008,29.88
UHF42,12/01/2013,27.94
UHF42,12/01/2008,27.65
UHF42,12/01/2017,26.75
UHF42,01/01/2019,19.4
UHF42,12/01/2008,34.29
UHF42,01/01/2017,21.12
UHF42,01/01/2017,19.15
UHF42,06/01/2017,29.26
UHF42,06/01/2018,29.49
UHF42,06/01/2020,28.93
UHF42,06/01/2017,28.34
UHF42,06/01/2018,30.6
UHF42,06/01/2020,30.17
UHF42,06/01/2017,25.24
UHF42,06/01/2020,30.15
UHF42,06/01/2018,29.96
UHF42,06/01/2009,26.72
UHF42,12/01/2016,27.7
CD,01/01/2019,6.46
UHF34,06/01/2011,11.19
UHF34,12/01/2015,7.71
UHF34,06/01/2016,7.94
CD,12/01/2008,12.6
CD,12/01/2013,10.74
CD,01/01/2019,6.05
CD,12/01/2013,10.88
CD,12/01/2017,7.72
UHF42,12/01/2013,12.27
UHF42,12/01/2013,13.06
UHF42,12/01/2017,9.27
UHF42,01/01/2019,7.99
UHF42,12/01/2008,13.59
Citywide,12/01/2011,9.15
Citywide,12/01/2013,8.93
Citywide,06/01/2017,8.95
Citywide,12/01/2016,7.89
Citywide,06/01/2018,8.32
Citywide,12/01/2009,9.86
Citywide,06/01/2020,6.95
Citywide,06/01/2009,10.7
Citywide,12/01/2010,12.56
Citywide,12/01/2014,9.14
Citywide,01/01/2021,6.54
CD,12/01/2013,26.92
CD,12/01/2017,23.87
CD,01/01/2019,15.66
CD,01/01/2019,14.53
CD,12/01/2008,28.46
CD,12/01/2013,27
CD,06/01/2010,29.84
CD,06/01/2011,29.52
CD,06/01/2016,31.42
UHF42,12/01/2013,34.47
UHF42,12/01/2017,30.06
UHF42,01/01/2019,24.17
UHF42,12/01/2008,37.72
UHF42,12/01/2017,28.12
UHF42,01/01/2019,21.57
Borough,12/01/2012,28.02
Borough,01/01/2017,24.55
Borough,12/01/2010,35.38
Borough,01/01/2021,19.97
UHF42,06/01/2020,29.84
UHF42,06/01/2018,30.9
UHF42,06/01/2009,27.97
Borough,06/01/2017,25.33
Borough,06/01/2009,27.5
UHF42,06/01/2020,29.38
UHF42,06/01/2017,27.72
UHF42,06/01/2018,29.68
UHF42,06/01/2020,30.13
Borough,12/01/2016,29.74
UHF34,12/01/2015,8.33
UHF34,06/01/2011,11.48
UHF34,12/01/2011,9.88
UHF34,12/01/2013,9.19
CD,12/01/2013,11.97
CD,12/01/2017,8.02
UHF42,12/01/2008,11.72
UHF42,12/01/2013,14.49
UHF42,12/01/2017,10.41
UHF42,01/01/2019,8.23
UHF42,12/01/2008,14.47
UHF42,12/01/2013,13.62
UHF42,12/01/2017,9.55
UHF42,12/01/2008,15.79
CD,06/01/2020,31.72
CD,06/01/2019,32.37
CD,06/01/2019,31.78
CD,06/01/2015,31.24
CD,06/01/2015,30.48
CD,06/01/2019,30.31
CD,12/01/2012,10.89
UHF34,12/01/2014,8.1
UHF34,12/01/2013,8.37
UHF34,06/01/2019,7.64
UHF34,12/01/2019,6.98
UHF34,12/01/2012,9.75
UHF34,12/01/2009,8.89
UHF34,06/01/2016,7.66
UHF34,12/01/2015,7.03
UHF34,06/01/2019,9.97
UHF34,12/01/2019,22.1
UHF34,06/01/2016,10.44
CD,12/01/2009,27.64
CD,06/01/2015,18.88
CD,06/01/2019,16.34
CD,12/01/2019,26.17
CD,12/01/2019,23.28
CD,06/01/2019,13.39
UHF42,12/01/2013,23.01
UHF42,12/01/2017,20.07
UHF42,12/01/2008,31.11
UHF42,12/01/2013,29.51
UHF42,12/01/2017,26.84
CD,12/01/2008,12.18
CD,12/01/2017,7.56
UHF34,12/01/2015,8.31
UHF34,06/01/2016,7.93
UHF34,12/01/2020,6.32
UHF34,06/01/2010,11.83
UHF34,06/01/2011,11.3
UHF34,06/01/2016,7.95
UHF34,06/01/2018,8.25
UHF34,06/01/2020,7.22
CD,12/01/2013,11.77
CD,12/01/2017,8.45
CD,01/01/2019,6.43
CD,12/01/2017,7.58
CD,01/01/2019,5.83
CD,12/01/2008,12.78
UHF42,12/01/2008,12.85
UHF42,12/01/2017,10.23
UHF42,01/01/2019,9.65
UHF42,12/01/2008,15.16
UHF42,12/01/2013,14.33
UHF42,12/01/2017,11.5
UHF42,01/01/2019,10.09
UHF42,01/01/2013,3.3
Borough,01/01/2013,10.3
UHF42,12/01/2008,17.61
UHF42,12/01/2013,16.44
CD,12/01/2017,17.21
CD,06/01/2010,28.82
CD,06/01/2016,30.41
CD,06/01/2016,32.58
CD,06/01/2016,32.2
CD,06/01/2010,19.98
CD,06/01/2011,19.96
UHF42,06/01/2020,30.85
UHF42,06/01/2018,31.24
CD,12/01/2013,28.03
CD,12/01/2017,8.62
CD,01/01/2019,6.65
UHF42,12/01/2008,14.56
UHF42,12/01/2013,13.1
UHF42,01/01/2019,7
UHF42,01/01/2013,2.2
UHF42,12/01/2013,15.8
UHF42,12/01/2017,11.21
CD,12/01/2017,25.7
CD,01/01/2019,17.13
CD,12/01/2017,25.7
CD,01/01/2019,17.02
CD,06/01/2011,21.01
CD,06/01/2010,22.47
CD,06/01/2016,26.92
CD,06/01/2010,41.44
CD,06/01/2011,41.53
CD,12/01/2015,33.44
CD,06/01/2016,28.83
CD,12/01/2020,28.35
CD,12/01/2008,29.91
UHF42,01/01/2005,5.4
UHF42,01/01/2005,5
CD,01/01/2005,4.1
CD,12/01/2008,31.46
CD,12/01/2013,28.81
CD,12/01/2008,34.05
CD,12/01/2008,29.54
CD,12/01/2017,24.09
CD,06/01/2009,14.38
UHF42,01/01/2019,6.61
UHF42,12/01/2017,7.94
UHF42,12/01/2013,11.63
UHF42,01/01/2013,16.9
UHF42,12/01/2017,8.36
UHF42,01/01/2019,7.11
UHF42,12/01/2008,13.58
CD,12/01/2008,30.63
CD,12/01/2013,28.68
CD,12/01/2017,25.6
CD,01/01/2019,16.35
CD,06/01/2010,27.33
CD,06/01/2011,25.95
CD,06/01/2016,29.76
CD,06/01/2011,31.89
CD,06/01/2010,32.07
CD,06/01/2011,23.99
CD,06/01/2010,25.27
CD,12/01/2020,25.88
CD,06/01/2011,16.31
CD,06/01/2010,18.09
CD,06/01/2016,13
CD,12/01/2015,19.54
CD,12/01/2013,26.71
CD,12/01/2017,23.97
CD,01/01/2019,15.14
CD,12/01/2008,32.86
UHF42,01/02/2012,3.4
UHF42,01/01/2015,3.4
UHF42,01/01/2005,6.7
UHF42,01/01/2005,5.3
CD,06/01/2010,28.14
CD,06/01/2011,27.44
CD,06/01/2016,30.12
CD,06/01/2016,32.01
UHF42,01/01/2005,3.1
UHF42,01/01/2005,3.5
CD,01/01/2019,17.04
CD,12/01/2013,27.2
CD,01/01/2019,16.43
CD,12/01/2008,30.04
CD,12/01/2013,28.27
CD,12/01/2008,27.32
CD,12/01/2008,26.29
CD,12/01/2013,25.08
CD,12/01/2017,21.6
CD,01/01/2019,14.61
CD,12/01/2017,20.92
CD,06/01/2009,25.56
CD,06/01/2009,25.28
CD,06/01/2009,20.78
UHF42,01/01/2005,175.9
UHF42,01/01/2005,19.4
UHF42,01/01/2005,42.7
UHF42,01/01/2005,92.9
UHF42,01/01/2005,20.4
UHF42,01/01/2005,47.4
UHF42,01/01/2005,10.8
CD,12/01/2013,29.98
CD,12/01/2017,27.64
CD,01/01/2019,19.8
UHF42,01/01/2019,8.87
CD,12/01/2008,21.43
CD,12/01/2013,21.46
CD,12/01/2017,18.74
CD,12/01/2008,25.69
CD,12/01/2017,21.9
CD,12/01/2008,31.32
CD,12/01/2013,29.49
CD,06/01/2016,32.99
CD,06/01/2011,32.12
CD,06/01/2011,25.23
CD,06/01/2010,27.04
CD,06/01/2010,27.69
CD,06/01/2011,33.77
CD,06/01/2010,33.65
CD,06/01/2016,33.74
CD,06/01/2011,26.08
CD,06/01/2016,29.87
CD,12/01/2015,23.94
CD,06/01/2010,31.24
CD,06/01/2011,31.02
CD,12/01/2015,29.1
CD,06/01/2016,22.85
UHF42,01/01/2005,6.4
UHF42,01/01/2005,2.8
UHF42,01/01/2005,11.7
UHF42,01/01/2005,4.3
UHF42,01/01/2005,9.6
CD,01/01/2016,17.9
UHF42,01/01/2016,27.9
UHF42,01/01/2016,0.8
CD,01/01/2019,6.19
UHF42,01/01/2019,5.9
UHF42,12/01/2008,13.5
UHF42,12/01/2013,12.41
UHF42,12/01/2017,8.67
CD,12/01/2008,30.2
CD,12/01/2008,25.76
CD,12/01/2013,25.44
CD,01/01/2019,14.46
CD,06/01/2010,29.59
CD,06/01/2011,29.17
CD,06/01/2016,31.29
CD,06/01/2011,30.29
CD,06/01/2016,31.66
CD,06/01/2016,33.25
CD,12/01/2020,21.53
CD,12/01/2015,22.92
CD,06/01/2016,14.9
CD,01/01/2019,16.06
CD,12/01/2017,25.27
CD,12/01/2013,29.27
CD,01/01/2019,17.38
CD,12/01/2013,27.55
CD,01/01/2019,15.89
CD,12/01/2008,29.14
CD,12/01/2013,26.81
CD,12/01/2008,28.25
CD,06/01/2009,24.18
CD,06/01/2009,27.36
CD,06/01/2009,25.56
CD,06/01/2009,21.3
CD,01/01/2019,10.18
CD,12/01/2017,27.07
CD,01/01/2019,18.23
CD,12/01/2008,32.15
CD,12/01/2013,30.41
CD,01/01/2019,17.58
CD,12/01/2008,30.61
CD,12/01/2017,24.65
CD,01/01/2019,16.35
CD,12/01/2008,25.9
Borough,01/01/2015,4.6
UHF42,01/01/2005,3.1
UHF42,01/01/2005,4.1
UHF42,01/01/2005,5.5
UHF42,01/01/2005,3.9
UHF42,01/01/2005,5.6
CD,01/01/2005,16.9
CD,01/01/2016,13.9
UHF42,01/01/2016,2.6
UHF42,01/01/2016,0.5
CD,12/01/2013,20.56
CD,12/01/2008,19.28
CD,12/01/2017,20.45
CD,01/01/2019,13.13
CD,12/01/2013,29.26
CD,12/01/2017,26.46
CD,12/01/2017,26.67
CD,12/01/2008,33.11
CD,12/01/2008,31.68
CD,06/01/2009,25.74
CD,06/01/2009,28.95
CD,06/01/2009,23.92
CD,12/01/2010,44.18
CD,06/01/2009,45
CD,12/01/2012,38.71
CD,12/01/2014,35.01
CD,01/01/2017,32
UHF42,01/01/2005,49.7
UHF42,01/01/2005,12.2
UHF42,01/01/2005,51.4
UHF42,01/01/2005,21.1
UHF42,01/01/2005,156.1
UHF42,01/01/2005,58.3
CD,12/01/2013,28.44
CD,01/01/2019,18.21
CD,06/01/2009,17.77
CD,06/01/2020,26.94
UHF42,01/01/2005,28.6
UHF42,01/01/2005,7.9
UHF42,01/01/2005,9
UHF42,01/01/2009,6.6
UHF42,01/02/2012,11.7
UHF42,01/01/2015,6.1
CD,12/01/2011,39.98
UHF42,01/02/2012,10.3
UHF42,01/01/2015,6.6
CD,06/01/2015,24.3
CD,12/01/2012,39.15
CD,12/01/2009,42.07
CD,06/01/2019,27.15
CD,12/01/2019,36.18
CD,12/01/2008,23.39
CD,12/01/2010,34.91
CD,12/01/2012,26.63
CD,06/01/2009,28.32
CD,12/01/2014,28.66
CD,01/01/2021,19.29
Borough,01/01/2005,21.1
CD,01/01/2017,20.78
UHF42,01/01/2005,19.6
UHF42,01/01/2005,38.3
UHF42,01/01/2005,9.1
UHF42,01/01/2005,27
Borough,01/01/2005,89.6
CD,12/01/2008,33.96
CD,12/01/2013,28.71
CD,12/01/2017,27.07
CD,01/01/2019,18.72
CD,01/01/2019,17.78
CD,12/01/2008,32.04
CD,12/01/2013,27.77
CD,06/01/2017,28.28
CD,06/01/2009,26.09
CD,06/01/2018,29.53
CD,06/01/2020,29.89
CD,06/01/2009,27.13
UHF42,01/01/2005,130.1
Borough,01/01/2005,47.8
UHF42,01/01/2005,19.4
Borough,01/01/2005,8
Borough,01/01/2009,7.6
UHF42,01/01/2005,3.8
UHF42,01/01/2005,5
CD,01/01/2005,47.6
UHF42,01/01/2016,49.2
UHF42,01/01/2005,36.3
UHF42,01/01/2016,0.8
UHF42,01/01/2005,0.7
CD,12/01/2008,33.2
CD,12/01/2013,29.77
CD,12/01/2017,26.53
CD,01/01/2019,18.19
CD,01/01/2019,20.08
CD,12/01/2013,29.3
CD,12/01/2017,27.29
CD,06/01/2009,23.73
CD,06/01/2009,20.26
CD,06/01/2009,23.67
CD,06/01/2009,17.76
CD,12/01/2010,25.49
CD,06/01/2009,19.53
CD,12/01/2012,18.24
CD,12/01/2014,21.2
CD,01/01/2017,17.3
UHF42,01/01/2005,39
UHF42,01/01/2005,47
UHF42,01/01/2005,195.4
UHF42,01/01/2005,155.7
UHF42,01/01/2005,28
UHF42,01/01/2005,224.8
CD,01/01/2019,11.67
CD,12/01/2017,27.56
CD,01/01/2019,20.67
CD,12/01/2008,30.35
CD,12/01/2013,28.53
CD,12/01/2013,30.49
CD,12/01/2017,27.06
CD,01/01/2019,19.94
CD,12/01/2008,32.58
CD,12/01/2013,29.92
CD,12/01/2017,28.41
CD,01/01/2019,21.51
CD,06/01/2009,23.97
CD,06/01/2009,19.11
CD,06/01/2009,20.46
CD,06/01/2009,25.51
CD,12/01/2010,37.93
CD,06/01/2009,34.24
CD,12/01/2012,30.28
UHF42,01/01/2005,38.4
UHF42,01/01/2005,19.7
UHF42,01/01/2005,8.1
UHF42,01/01/2005,57.2
UHF42,01/01/2005,16.1
UHF42,01/01/2005,85.8
UHF42,01/01/2005,135.2
CD,01/01/2021,19.31
CD,12/01/2014,30.18
CD,01/01/2017,25.68
UHF42,01/01/2005,46.8
UHF42,01/01/2005,30.1
UHF42,01/01/2005,57.9
UHF42,01/01/2005,27
UHF42,01/01/2005,12.5
CD,12/01/2008,32.4
CD,12/01/2013,26.28
CD,12/01/2008,38.83
CD,12/01/2013,33.53
CD,12/01/2017,28.64
CD,01/01/2019,22.19
CD,01/01/2019,16.87
CD,12/01/2017,25.23
UHF42,01/01/2009,7.5
UHF42,01/01/2009,25.4
UHF42,01/01/2015,3.6
UHF42,01/02/2012,5.5
UHF42,01/02/2012,3.6
CD,06/01/2019,29.74
CD,06/01/2015,31.98
CD,06/01/2019,27.79
CD,06/01/2015,29.07
CD,06/01/2019,27.3
CD,06/01/2015,28.01
CD,06/01/2019,25.85
CD,06/01/2015,28.95
UHF42,01/01/2015,4
CD,12/01/2008,22.05
CD,06/01/2014,14.33
CD,01/01/2015,18.76
UHF42,01/01/2009,138.1
Borough,01/01/2009,48.5
Borough,01/01/2009,67
CD,12/01/2009,31.44
CD,12/01/2011,29.61
CD,06/01/2017,19.88
CD,12/01/2016,28.44
CD,06/01/2018,18.72
CD,06/01/2010,26.42
CD,06/01/2011,26.23
CD,06/01/2016,19.89
CD,12/01/2015,27.5
CD,12/01/2011,24.46
CD,12/01/2011,27.42
CD,06/01/2019,29.2
CD,06/01/2015,28
CD,06/01/2019,25.88
CD,06/01/2015,30.64
CD,06/01/2019,29.57
UHF42,01/02/2012,19.4
Borough,01/02/2012,13.4
Borough,01/01/2015,3.1
UHF42,01/02/2012,6.5
Borough,01/02/2012,6.9
Borough,01/01/2015,9.1
UHF42,01/02/2012,35.08
UHF42,01/01/2015,31.4
Borough,01/02/2012,44.17
Borough,01/01/2015,34.9
UHF42,01/01/2005,43.1
UHF42,01/01/2005,115.8
CD,12/01/2013,27.31
UHF42,01/01/2005,98.5
UHF42,01/01/2005,40.5
UHF42,01/01/2005,143.9
UHF42,01/01/2005,11.3
UHF42,01/01/2005,16.2
UHF42,01/01/2005,84.1
UHF42,01/01/2005,8.5
CD,12/01/2008,44.31
CD,12/01/2013,37.37
CD,01/01/2019,24.48
CD,12/01/2017,31.25
CD,12/01/2008,40.88
CD,12/01/2013,34.78
CD,06/01/2018,11.68
CD,06/01/2020,12.14
CD,12/01/2016,31.19
CD,06/01/2018,22.78
CD,06/01/2020,17.82
UHF42,01/01/2005,138.6
UHF42,01/01/2009,18.9
UHF42,01/01/2009,131.3
UHF42,01/01/2009,68.7
UHF42,01/01/2015,5.4
CD,12/01/2020,17.97
CD,12/01/2011,34.48
CD,01/01/2021,21.21
CD,12/01/2008,32.41
CD,12/01/2013,28.73
CD,12/01/2017,27.52
CD,01/01/2019,19.67
UHF42,01/01/2005,22.6
UHF42,01/01/2005,11.6
UHF42,01/01/2005,29.7
UHF42,01/01/2005,58.8
UHF42,01/01/2005,124
UHF42,01/01/2005,26.9
UHF42,01/01/2005,35
Borough,01/01/2005,43.8
CD,12/01/2013,34.03
CD,01/01/2019,24.3
CD,06/01/2017,24.81
CD,06/01/2020,27.87
CD,06/01/2017,29.69
CD,06/01/2018,30.73
CD,06/01/2020,31.52
CD,06/01/2017,25.06
CD,06/01/2018,26.21
CD,06/01/2020,28.54
UHF42,01/01/2005,5.9
UHF42,01/01/2005,2.7
UHF42,01/01/2009,6
Borough,01/01/2009,4.9
UHF42,01/01/2009,130.1
UHF42,01/02/2012,2.7
CD,12/01/2010,22.43
CD,01/01/2015,18.71
CD,12/01/2018,21.16
CD,01/01/2020,15.48
CD,06/01/2013,20.67
CD,06/01/2012,22.53
CD,06/01/2012,40.34
CD,06/01/2013,37.02
CD,12/31/2015,31.64
CD,06/01/2021,22.07
UHF42,12/01/2013,22.67
UHF42,12/01/2016,26.39
UHF42,06/01/2020,13
UHF42,12/01/2013,29.87
UHF42,12/01/2017,27.52
UHF42,01/01/2019,19.7
UHF42,12/01/2012,8.73
UHF42,12/01/2010,13.35
UHF42,06/01/2009,10.33
UHF42,12/01/2014,10.14
CD,12/01/2008,13.45
UHF42,12/01/2017,27.19
UHF42,01/01/2019,19.98
CD,12/01/2008,13.41
CD,01/01/2019,6.52
CD,12/01/2017,8.18
UHF42,12/01/2008,33.61
UHF42,12/01/2008,27.63
UHF42,12/01/2013,24.6
CD,12/01/2008,15.65
CD,12/01/2013,13.44
CD,12/01/2017,8.66
CD,06/01/2014,14.83
CD,01/01/2015,18.97
CD,06/01/2012,29.16
CD,06/01/2013,26.24
CD,06/01/2021,27.81
CD,06/01/2012,21.94
UHF42,12/01/2017,25.64
UHF42,01/01/2019,17.27
Citywide,12/01/2012,8.63
Citywide,01/01/2017,7.38
Citywide,12/01/2015,8.01
Citywide,12/01/2020,6.74
Citywide,01/01/2013,29.4
Citywide,01/01/2013,0.7
